,stop_name,NAME,CATEGORY,dist
7643,FINCH AVE WEST AT ROMFIELD LANE,Downsview Park,Nature/ Park,0.020289884332055478
7644,LESLIE ST AT CORNING RD,Historic Zion Schoolhouse,Museum,0.010818097926838788
7645,550 FINCH AVE WEST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.00884123804407833
7646,EGLINTON AVE EAST AT RUMSEY RD,Todmorden Mills Heritage Site,Landmark,0.025946004458778402
7647,KIPLING AVE AT BROOKMERE RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.026112601790932333
7648,CORONATION DR AT CHEMICAL CRT,Guild Park and Gardens (formely known as Guildwood Park),Nature/ Park,0.03248687876866094
7649,LONGBOURNE DR AT MARTIN GROVE RD WEST SIDE,Toronto Congress Centre,Convention & Trade Centres,0.016589259255481718
7650,DUFFERIN ST AT DANE AVE,Yorkdale Mall,Landmark,0.012550012233600057
7651,AVENUE RD AT DAVENPORT RD,Koerner Hall (at the Telus Centre for Performance and Learning),Performing Arts,0.005026830648582347
7652,KEELE ST AT PAXTONIA BLVD,Downsview Park,Nature/ Park,0.01998802079249328
7653,STEELES AVE EAST LOOP AT BAYVIEW AVE,Historic Zion Schoolhouse,Museum,0.03587692751448236
7654,CUMMER AVE AT PINEWAY BLVD EAST SIDE,Historic Zion Schoolhouse,Museum,0.013848272414365462
7655,COXWELL AVE AT DANFORTH AVE,Woodbine Beach,Nature/ Park,0.02328059498833806
7656,BATHURST ST AT LENNOX ST,Randolph Centre for the Arts,Performing Arts,0.0018647581347210334
7657,DUFFERIN ST AT FINCH AVE WEST,Downsview Park,Nature/ Park,0.02353397935537947
7658,BATHURST ST AT ROBINSON ST,Factory Theatre,Performing Arts,0.0027738877601883745
7659,LAWRENCE AVE EAST AT BLAINE DR EAST SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.0017926080522911773
7660,WASHBURN WAY AT TAPSCOTT RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.011851705976282842
7661,EGLINTON AVE WEST AT GARDINER RD,Artscape Wychwood Barns,Landmark,0.020403401426931197
7662,QUEEN'S PARK CRES WEST AT HART HOUSE,Art Museum at the University of Toronto,Gallery,0.001842599305593138
7663,85 DYNAMIC DR,Chinese Cultural Centre of Greater Toronto,Attraction,0.033309997637531834
7664,ROYAL YORK RD AT KINGSGROVE BLVD,Montgomery's Inn,Museum,0.011551613505412006
7665,STEELES AVE EAST AT FIREBRACE RD,CF Fairview Mall,Landmark,0.03980031262755928
7666,WYNFORD DR AT WYNFORD HEIGHTS CRES,Aga Khan Museum,Museum,0.004499521667746652
7667,HUMBERLINE DR AT WOODLOT CRES (WEST) EAST SIDE,Humber Arboretum,Nature/ Park,0.008419489475696075
7668,JOHN GARLAND BLVD AT KIPLING AVE WEST SIDE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.02446941899720388
7669,CANMORE BLVD AT CHARCOAL DR (WEST) EAST SIDE,Rouge National Urban Park,Nature/ Park,0.02704474720713393
7670,MIDLAND AVE AT MIDWEST RD (SOUTH),Scarborough Museum,Museum,0.011494559187019079
7671,400 EVANS AVE,Famous PEOPLE Players,Performing Arts,0.008119752945901356
7672,BLOOR ST WEST AT WINDERMERE AVE,The Village Playhouse,Performing Arts,0.006573560514887075
7673,MIDLAND AVE AT MILLBRIDGE GATE,Scarborough Museum,Museum,0.01311772463645508
7674,DANFORTH AVE AT VICTORIA PARK AVE,Balmy Beach Park,Nature/ Park,0.018625102583058908
7675,DON MILLS RD AT YORK MILLS RD SOUTH SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.0220092783440286
7676,ROYWOOD DR AT FENSIDE DR SOUTH SIDE,CF Fairview Mall,Landmark,0.020494000941828874
7677,LAWRENCE AVE EAST AT MARCOS BLVD,Scarborough Museum,Museum,0.007725426937946647
7678,ST CLAIR AVE EAST AT ANDREW AVE,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.015533951303288402
7679,150 DISCO RD,Woodbine Racetracks,Attraction,0.010319620230189381
7680,PROGRESS AVE AT MILNER BUSINESS CRT,Chinese Cultural Centre of Greater Toronto,Attraction,0.008346469413622548
7681,DUPONT ST AT DAVENPORT RD,The Bata Shoe Museum,Museum,0.007001981663495369
7682,SHEFFIELD ST AT COLVILLE RD,Yorkdale Mall,Landmark,0.028747251620430615
7683,QUEEN ST EAST AT CHURCH ST,Toronto Sculpture Garden,Featured Park,0.002704461294892608
7684,DAVISVILLE AVE AT YONGE ST,Spadina Museum,Museum,0.021309397534982535
7685,FINCH AVE WEST AT OPPOSITE ALBION MALL,Humber Arboretum,Nature/ Park,0.0225530493740715
7686,ROYAL YORK RD AT DARTMOUTH CRES,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.02010926314135145
7687,26 THORNCLIFFE PARK DR AT GRANDSTAND PL,Ontario Science Centre,Attraction,0.017427644211042415
7688,MORTIMER AVE AT BURLEY AVE EAST SIDE,The Danforth Music Hall,Performing Arts,0.006778820839092442
7689,SYMINGTON AVE AT DUPONT ST,Taras H. Shevchenko Museum,Museum,0.008587095476463916
7690,BRADSTOCK RD AT RIVALDA RD,Black Creek Pioneer Village,Museum,0.0411234045182333
7691,GLENCAIRN AVE AT MARLEE AVE,Yorkdale Mall,Landmark,0.020459983997860785
7692,PHARMACY AVE AT ELM BANK RD,Aga Khan Museum,Museum,0.031460117120136695
7693,GLENCAIRN AVE AT CAPITOL AVE,Yorkdale Mall,Landmark,0.020317362271947813
7694,BAYVIEW AVE AT FINCH AVE EAST,Gibson House Museum,Museum,0.025879279232333397
7695,NORTH QUEEN ST AT MANSTOR RD,CF Sherway Gardens,Landmark,0.003774632531508977
7696,YONGE ST AT SHUTER ST,Hudson's Bay,Landmark,0.000361005225678051
7697,BLOOR ST WEST AT HAVELOCK ST,Museum of Contemporary Canadian Art,Gallery,0.014028091962978221
7698,LESLIE ST AT OVERLAND DR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.007404830101560357
7699,ST CLAIR AVE EAST AT PLAXTON DR,Aga Khan Museum,Museum,0.03513879764741948
7700,EGLINTON AVE EAST AT SUTHERLAND DR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02499423450529814
7701,KINGSTON RD AT FRANKLIN AVE,Rouge National Urban Park,Nature/ Park,0.03485333743651556
7702,STEELES AVE WEST AT SIGNET DR,Black Creek Pioneer Village,Museum,0.026419904995824584
7703,MORTIMER AVE AT CARLAW AVE EAST SIDE,The Danforth Music Hall,Performing Arts,0.010223905064700252
7704,LOWER JARVIS ST AT LAKE SHORE BLVD EAST,Redpath Sugar Museum,Museum,0.0010237864603218365
7705,STEELES AVE EAST AT BAYVIEW AVE,Gibson House Museum,Museum,0.035615325415428306
7706,WARDEN AVE AT BAMBURGH CIR (SOUTH),CF Fairview Mall,Landmark,0.03809752220157613
7707,TOBA DR AT MONTRESSOR DR,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.024741835391775505
7708,DON MILLS RD AT SENECA HILL DR,Historic Zion Schoolhouse,Museum,0.009503489269105436
7709,BATHURST ST AT BAYCREST AVE,Yorkdale Mall,Landmark,0.019303219087465177
7710,CALEDONIA RD AT BOWIE AVE NORTH SIDE,Yorkdale Mall,Landmark,0.034856909020314776
7711,1330 MARTIN GROVE RD,Toronto Congress Centre,Convention & Trade Centres,0.018337408513009416
7712,STEELES AVE WEST AT WALKWAY TO CATHY JEAN CRES,Humber Arboretum,Nature/ Park,0.03129565749384406
7713,MONTRESSOR DR AT TROON CRT,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.023784878842184932
7714,MILNER AVE AT MCCOWAN RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.024520056391538713
7715,THE WEST MALL AT RATHBURN RD SOUTH SIDE,Centennial Park,Nature/ Park,0.01567153354853813
7716,BATHURST ST AT BARTON AVE,Randolph Centre for the Arts,Performing Arts,0.003186270985454489
7717,O'CONNOR DR AT HUTTON AVE,Ontario Science Centre,Attraction,0.02287556905059772
7718,CARRIER DR AT HUMBER COLLEGE BLVD EAST SIDE,Humber Arboretum,Nature/ Park,0.007431085498354486
7719,MCNICOLL AVE AT BEDLE AVE WEST SIDE,Historic Zion Schoolhouse,Museum,0.0095975066540944
7720,39 WYNFORD DR,Aga Khan Museum,Museum,0.005175006920010261
7721,WILLOWDALE AVE AT PARKVIEW AVE SOUTH SIDE,Gibson House Museum,Museum,0.010981993773830195
7722,MARKHAM RD AT STEELES AVE EAST SOUTH SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.04333512623722224
7723,VICTORIA PARK AVE AT VAN HORNE AVE,CF Fairview Mall,Landmark,0.017387502760665453
7724,GLENCAIRN AVE AT LANSDOWNE AVE,Yorkdale Mall,Landmark,0.024651934746137014
7725,KIPLING AVE AT PANORAMA CRT,Humber Arboretum,Nature/ Park,0.027856472959869222
7726,CHURCH ST AT GRATTAN ST,James Garden Park,Garden / Conservatory,0.032599126560510006
7727,ELMHURST DR AT CROMARTY DR,Toronto Congress Centre,Convention & Trade Centres,0.03424683685919681
7728,ALBION RD AT STEINWAY BLVD,BAPS Shri Swaminarayan Mandir,Landmark,0.007883296002473238
7729,MT PLEASANT RD AT RANLEIGH AVE NORTH SIDE,Alexander Muir Memorial Gardens,Nature/ Park,0.00635554367256642
7730,KIPLING AVE AT BURNHAMTHORPE RD,Montgomery's Inn,Museum,0.014321500466924857
7731,MIDLAND AVE AT MONTGOMERY AVE,Scarborough Museum,Museum,0.039559176406476174
7732,YONGE ST AT SOUDAN AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.019778542347558627
7733,MILL ST AT PARLIAMENT ST,Canadian Sculpture Centre,Gallery,0.0020952977026109246
7734,150 CULFORD RD,Yorkdale Mall,Landmark,0.04267922027057711
7735,JANE ST AT ST JOHNS RD,The Village Playhouse,Performing Arts,0.017326084246038664
7736,BROADVIEW AVE AT WOLFREY AVE,Riverdale Park (East and West),Nature/ Park,0.0028683283265044292
7737,MT PLEASANT RD AT DAVISVILLE AVE,Evergreen Brick Works,Attraction,0.02618294556892316
7738,VARNA DR AT RANEE AVE,Yorkdale Mall,Landmark,0.007466117256268053
7739,YONGE ST AT WILSON AVE (YORK MILLS STATION),Alexander Muir Memorial Gardens,Nature/ Park,0.021606024889347257
7740,WOODBINE BEACH LOOP AT LAKE SHORE BLVD EAST,Woodbine Beach,Nature/ Park,0.001951174794831255
7741,BATHURST ST AT CEDARCROFT BLVD SOUTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.017637493835761756
7742,KIPLING AVE AT THE QUEENSWAY NORTH SIDE,Famous PEOPLE Players,Performing Arts,0.0075032375495633795
7743,COXWELL AVE AT PLAINS RD,Ontario Science Centre,Attraction,0.024616374677868667
7744,NEILSON RD AT OAKMEADOW BLVD (NORTH),Chinese Cultural Centre of Greater Toronto,Attraction,0.02073990936825917
7745,REXDALE BLVD AT PRECISION RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.012721157497111165
7746,CARPENTER RD AT STEELES AVE WEST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.02619358139211401
7747,MIDDLEFIELD RD AT NEWMILL GATE,Chinese Cultural Centre of Greater Toronto,Attraction,0.041430897567443864
7748,GREENWOOD AVE AT TORBRICK RD,Woodbine Beach,Nature/ Park,0.02291917023534325
7749,YONGE BLVD AT RIDLEY BLVD,Alexander Muir Memorial Gardens,Nature/ Park,0.017256779346614275
7750,1222 PHARMACY AVE,Aga Khan Museum,Museum,0.03269045552750593
7751,KIPLING AVE AT BYWOOD DR,Montgomery's Inn,Museum,0.01704755910474955
7752,WOODBINE AVE AT O'CONNOR DR,Ontario Science Centre,Attraction,0.026550906183067918
7753,PENWORTH RD AT PHARMACY AVE,CF Fairview Mall,Landmark,0.03502456042981466
7754,BROWN'S LINE AT FINSBURY CRES,CF Sherway Gardens,Landmark,0.014567745235119523
7755,150 DYNAMIC DR,Chinese Cultural Centre of Greater Toronto,Attraction,0.03688605440451927
7756,DON MILLS RD AT SHEPPARD AVE EAST NORTH SIDE,CF Fairview Mall,Landmark,0.004842582127462253
7757,BIRCHMOUNT RD AT HUNTINGWOOD DR NORTH SIDE,CF Fairview Mall,Landmark,0.04339536202714886
7758,YONGE ST AT BYNG AVE,Gibson House Museum,Museum,0.004830061872403137
7759,JUDSON ST AT MAGNIFICENT RD,Famous PEOPLE Players,Performing Arts,0.009452892480955663
7760,DUFFERIN ST AT HUNTER AVE,Solar Stage Children's Theatre,Performing Arts,0.028819211780671917
7761,PROGRESS AVE AT MIDLAND AVE,Scarborough Museum,Museum,0.02102547568154073
7762,DUNDAS ST WEST AT GILMOUR AVE,The Village Playhouse,Performing Arts,0.012749281246604786
7763,OPPOSITE 25 ST DENNIS DR,Ontario Science Centre,Attraction,0.004591031921272078
7764,LAWRENCE AVE EAST AT CHARLOTTETOWN BLVD WEST SIDE,Rouge Beach Park,Nature/ Park,0.025114345940960514
7765,O'CONNOR DR AT ST CLAIR AVE EAST NORTH SIDE,Ontario Science Centre,Attraction,0.028546864288469104
7766,EVANS AVE AT SHELDON AVE WEST SIDE,CF Sherway Gardens,Landmark,0.011473240775599391
7767,MIDLAND AVE AT ARTILLERY ST,CF Fairview Mall,Landmark,0.06336030915382174
7768,CACTUS AVE AT HOMEWOOD AVE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.022912060324601063
7769,LAWRENCE AVE EAST AT BELLAMY RD NORTH,Scarborough Museum,Museum,0.020775322170892636
7770,BATHURST ST AT GLENCAIRN AVE,Yorkdale Mall,Landmark,0.02777833428707639
7771,MARKHAM RD AT VERNE CRES,Chinese Cultural Centre of Greater Toronto,Attraction,0.0069229813247717225
7772,COLLEGE ST AT GRACE ST,Lower Ossington Theatre,Performing Arts,0.007554853385679655
7773,EAST AVE AT GOLDERS GREEN AVE,Rouge Beach Park,Nature/ Park,0.015131582320033914
7774,LESMILL RD AT YORK MILLS RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.01956165801207652
7775,DANFORTH AVE AT PATRICIA DR,Kew Gardens Park,Nature/ Park,0.017482392355473213
7776,YORKLAND BLVD (NORTH) AT YORKLAND RD EAST SIDE,CF Fairview Mall,Landmark,0.010911382463366787
7777,DON MILLS RD AT GATEWAY BLVD,Ontario Science Centre,Attraction,0.004149672062020327
7778,EGLINTON AVE WEST AT GABIAN WAY,Taras H. Shevchenko Museum,Museum,0.03604980837329831
7779,HUNTINGWOOD DR AT CROCKAMHILL DR WEST SIDE,Scarborough Museum,Museum,0.04544850535717476
7780,YONGE ST AT PATRICIA AVE,Gibson House Museum,Museum,0.01858713919115137
7781,DUPONT ST AT OSSINGTON AVE WEST SIDE,Solar Stage Children's Theatre,Performing Arts,0.01294466325818516
7782,ROGERS RD AT DUFFERIN ST,Solar Stage Children's Theatre,Performing Arts,0.02262216053569538
7783,EGLINTON AVE EAST AT PHARMACY AVE EAST SIDE,Aga Khan Museum,Museum,0.03491406838459039
7784,CACTUS AVE AT DREWRY AVE NORTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.020301431361749184
7785,CROW TRAIL AT TUNMEAD SQ,Chinese Cultural Centre of Greater Toronto,Attraction,0.013967416421404337
7786,PHARMACY AVE AT SURREY AVE,Aga Khan Museum,Museum,0.0313083974628747
7787,WESTON RD AT NORTHLAND AVE,The Village Playhouse,Performing Arts,0.02532356365911503
7788,KENNEDY RD AT SHEPPARD AVE EAST,Scarborough Museum,Museum,0.039217192517202314
7789,KEELE ST AT WILSON AVE SOUTH SIDE,Downsview Park,Nature/ Park,0.02282912042575506
7790,ST PHILLIPS RD AT RIVERVIEW HEIGHTS,James Garden Park,Garden / Conservatory,0.03396863381678002
7791,DRIFTWOOD AVE AT YORKWOODS GATE,Black Creek Pioneer Village,Museum,0.025543120010258675
7792,OPPOSITE 6807 STEELES AVE WEST,BAPS Shri Swaminarayan Mandir,Landmark,0.020162813881497967
7793,MCCOWAN RD AT EGLINTON AVE EAST,Scarborough Village Theatre,Performing Arts,0.021734545953111053
7794,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),Textile Museum of Canada,Museum,0.002144446053030664
7795,STEELES AVE EAST AT BATHURST ST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.026544268761904365
7796,BATHURST ST AT CLAXTON BLVD SOUTH SIDE,Artscape Wychwood Barns,Landmark,0.005562633405015757
7797,LESLIE ST AT TALWOOD DR (SOUTH),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.002594011524719375
7798,SHEPPARD AVE EAST AT KINGSTON RD,Glen Rouge Campground,Nature/ Park,0.012406072982769654
7799,VICTORIA PARK AVE AT PEARD RD,Aga Khan Museum,Museum,0.03862146995545375
7800,2825 ISLINGTON AVE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.04149031983150865
7801,MAPLE AVE AT GLEN RD EAST SIDE,Betty Oliphant Theatre (at Canada's National Ballet School),Performing Arts,0.008998982638911784
7802,YORK MILLS RD AT DON MILLS RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.023010625069532803
7803,ISLINGTON AVE AT BARKER AVE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.038313462207786
7804,STEELES AVE WEST AT STEINWAY BLVD,BAPS Shri Swaminarayan Mandir,Landmark,0.013571484330952285
7805,7303 WARDEN AVE,Historic Zion Schoolhouse,Museum,0.05232618956108281
7806,YONGE ST AT LAWRENCE AVE WEST (LAWRENCE STATION),Alexander Muir Memorial Gardens,Nature/ Park,0.002257074947365078
7807,ST CLAIR AVE EAST AT JEANETTE ST,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.016796890322637835
7808,LESLIE ST AT TALWOOD DR (NORTH),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.004711007267247525
7809,OLD WESTON RD AT ROGERS RD,High Park,Nature/ Park,0.026395609511522453
7810,LAWRENCE AVE EAST AT KENNEDY RD WEST SIDE,Scarborough Museum,Museum,0.022078677797246045
7811,AIRPORT RD AT SILVER DART DR,Toronto Pearson International Airport,Transportation,0.025167382864698464
7812,BRENYON WAY AT SEWELLS RD SOUTH SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.02083224990208881
7813,EGLINTON AVE EAST AT THERMOS RD,Scarborough Museum,Museum,0.039399553757519315
7814,SCARLETT RD AT ELLINS AVE,James Garden Park,Garden / Conservatory,0.013531216021860139
7815,OSSINGTON AVE AT SALVADOR ALLENDE CRT SOUTH SIDE,Solar Stage Children's Theatre,Performing Arts,0.01170394869820007
7816,MAIN ST AT GERRARD ST EAST,Kew Gardens Park,Nature/ Park,0.011844355089029056
7817,GERRARD ST EAST AT NORWOOD RD,Kew Gardens Park,Nature/ Park,0.011974553982370724
7818,WOODBINE AVE AT KINGSTON RD,Kew Gardens Park,Nature/ Park,0.008838643101816552
7819,ISLINGTON AVE AT RESOURCES RD NORTH SIDE,Toronto Congress Centre,Convention & Trade Centres,0.03050951086633275
7820,RONCESVALLES AVE AT GARDEN AVE,Sunnyside Beach,Nature/ Park,0.010090654443447701
7821,SENLAC RD AT ELMHURST AVE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.012148156517089817
7822,WESTON RD AT JANE ST,James Garden Park,Garden / Conservatory,0.02352583315577709
7823,MCCOWAN RD AT OPPOSITE WOODSIDE SQUARE MALL,Chinese Cultural Centre of Greater Toronto,Attraction,0.037068805345907896
7824,MARTIN GROVE RD AT SABINE RD,Centennial Park,Nature/ Park,0.027914353424860084
7825,HUNTINGWOOD DR AT HARFLEUR RD,CF Fairview Mall,Landmark,0.046611516500042256
7826,GULLIVER RD AT CULFORD RD,James Garden Park,Garden / Conservatory,0.04042852653331848
7827,THE BRIDLE PATH AT SUNCREST DR NORTH SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.009741958691095613
7828,BRENYON WAY AT WALKWAY TO LOWRY SQ,Chinese Cultural Centre of Greater Toronto,Attraction,0.02589788323248761
7829,SOUTH KINGSWAY AT RIPLEY AVE,Colborne Lodge,Museum,0.0162657763714643
7830,EASTDALE AVE AT GOODWOOD PARK CRES NORTH SIDE,Kew Gardens Park,Nature/ Park,0.02281704796972786
7831,PRITCHARD AVE AT MOULD AVE,The Village Playhouse,Performing Arts,0.02157797119537534
7832,CUMMER AVE AT WILLOWDALE AVE,Gibson House Museum,Museum,0.01744552812847929
7833,LAWRENCE AVE EAST AT CANLISH RD EAST SIDE,Scarborough Museum,Museum,0.027688658385041042
7834,BRIMLEY RD AT FRASERTON GATE,Scarborough Museum,Museum,0.011645988072057028
7835,LAWRENCE AVE WEST AT BROOKHAVEN DR WEST SIDE,James Garden Park,Garden / Conservatory,0.0361981893707356
7836,BIRCHMOUNT RD AT DULVERTON RD NORTH SIDE,Scarborough Museum,Museum,0.03107966847901135
7837,PARKVIEW HILL CRES AT ALDER RD,Ontario Science Centre,Attraction,0.01942084716754012
7838,THE WESTWAY AT SUN ROW DR,James Garden Park,Garden / Conservatory,0.029470830319283953
7839,PASSMORE AVE AT STATE CROWN BLVD,Chinese Cultural Centre of Greater Toronto,Attraction,0.04112562764847924
7840,EGLINTON AVE WEST AT EDEN VALLEY DR,James Garden Park,Garden / Conservatory,0.01874981433380956
7841,LESLIE ST AT LAKE SHORE BLVD EAST,Tommy Thompson Park,Nature/ Park,0.009516687992583282
7842,O'CONNOR DR AT AMSTERDAM AVE WEST SIDE,Aga Khan Museum,Museum,0.028795026278453522
7843,LORD SEATON RD AT THE LINKS RD,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.019858629200337815
7844,CUMMER AVE AT SNOWCREST AVE (WEST),Historic Zion Schoolhouse,Museum,0.02473534711906917
7845,TAPSCOTT RD AT BLACKWELL AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.014994360754347145
7846,WILSON AVE AT BELGRAVE AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.024245679095544367
7847,MARLEE AVE AT STAYNER AVE,Yorkdale Mall,Landmark,0.024061419095498242
7848,JANE ST AT FINCH AVE WEST NORTH SIDE,Black Creek Pioneer Village,Museum,0.019043408269979398
7849,77 PROGRESS AVE,Scarborough Museum,Museum,0.02299862120756487
7850,DUNDAS ST WEST AT ACORN AVE,Montgomery's Inn,Museum,0.021533856733858794
7851,YORK MILLS RD AT FENN AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.026247290161564248
7852,FINCHDENE SQ (NORTH) AT FINCHDENE SQ (WEST) EAST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.02412771716169272
7853,HARBORD ST AT SPADINA AVE,Ukrainian Museum of Canada,Museum,0.0010344594499265
7854,LAWRENCE AVE EAST AT BEN STANTON BLVD,Scarborough Museum,Museum,0.018349444408650106
7855,PAPE AVE AT COSBURN AVE,Todmorden Mills Heritage Site,Landmark,0.011243374867819055
7856,PHARMACY AVE AT ST CLAIR AVE EAST,Rosetta McClain Gardens,Nature/ Park,0.03728897237930653
7857,LESMILL RD AT VALLEYBROOK DR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02173044882117119
7858,PHARMACY AVE AT ST BEDES RD,Balmy Beach Park,Nature/ Park,0.032211489817124794
7859,PRINCESS MARGARET BLVD AT DORNOCH DR,Centennial Park,Nature/ Park,0.02953930422849994
7860,DIXON RD AT KELFIELD ST,Toronto Congress Centre,Convention & Trade Centres,0.0029691442817016433
7861,LAWRENCE AVE WEST AT JEDBURGH RD,Alexander Muir Memorial Gardens,Nature/ Park,0.0046381342003856685
7862,KEELE ST AT THE POND RD SOUTH SIDE,Black Creek Pioneer Village,Museum,0.025073877080746924
7863,BURNHAMTHORPE RD AT ROYALAVON CRES WEST SIDE,Montgomery's Inn,Museum,0.011143316792759931
7864,OAKWOOD AVE AT EARLSDALE AVE,Solar Stage Children's Theatre,Performing Arts,0.014449855762070706
7865,OPPOSITE 1700 WILSON AVE (SHERIDAN MALL),Downsview Park,Nature/ Park,0.042637967333876675
7866,DON MILLS RD AT GRAYDON HALL DR,CF Fairview Mall,Landmark,0.01830385295552969
7867,LAWSON RD AT IRVINE RD EAST SIDE,Glen Rouge Campground,Nature/ Park,0.027017358697327458
7868,180 CALEDONIA RD,Taras H. Shevchenko Museum,Museum,0.02212530870728562
7869,HARBORD ST AT OSSINGTON AVE EAST SIDE,Lower Ossington Theatre,Performing Arts,0.011020662573465819
7870,EGLINTON AVE WEST AT GLENHAVEN ST WEST SIDE,High Park,Nature/ Park,0.03629998462060272
7871,THE QUEENSWAY AT KIPLING AVE,Famous PEOPLE Players,Performing Arts,0.007148357132521139
7872,VICTORIA PARK AVE AT LANSING SQ,CF Fairview Mall,Landmark,0.022729219303458382
7873,ISLINGTON AVE AT EGLINTON AVE WEST,James Garden Park,Garden / Conservatory,0.024216069584864823
7874,DUNDAS ST WEST AT ROYAL YORK RD,Montgomery's Inn,Museum,0.011618274766790147
7875,COSBURN AVE AT WOODMOUNT AVE,Ontario Science Centre,Attraction,0.02888422913517506
7876,NEILSON RD AT ELLESMERE RD,Cedar Ridge Creative Centre,Gallery,0.023434288584612977
7877,WOODSWORTH RD AT HOPPERTON DR (WEST),Historic Zion Schoolhouse,Museum,0.029226822256690755
7878,BELLAMY RD NORTH AT BURNVIEW CRES SOUTH SIDE,Scarborough Village Theatre,Performing Arts,0.02115210258136446
7879,NORFINCH DR AT STEELES AVE WEST,Black Creek Pioneer Village,Museum,0.014158136065392657
7880,34 MOORE PARK AVE,Gibson House Museum,Museum,0.022847592319203056
7881,RATHBURN RD AT RENFORTH DR WEST SIDE,Centennial Park Conservatory,Nature/ Park,0.008212782236990386
7882,MIDDLEFIELD RD AT RICHMOND PARK BLVD,Chinese Cultural Centre of Greater Toronto,Attraction,0.03181034733827056
7883,BURNHAMTHORPE RD AT ROYALAVON CRES,Montgomery's Inn,Museum,0.011313192559380295
7884,PHARMACY AVE AT NANCY AVE,Balmy Beach Park,Nature/ Park,0.033809394408754016
7885,EVANS AVE AT CREMORNE AVE,Famous PEOPLE Players,Performing Arts,0.019557898535459174
7886,QUEEN ST EAST AT CAROLINE AVE,Tommy Thompson Park,Nature/ Park,0.016591344588666432
7887,BLOOR ST WEST AT HIGH PARK AVE,High Park,Nature/ Park,0.002261511374722908
7888,LAWRENCE AVE EAST AT WEXFORD BLVD,Aga Khan Museum,Museum,0.03449991235194183
7889,RATHBURN RD AT MARTIN GROVE RD,Montgomery's Inn,Museum,0.02972714216783629
7890,LITTLES RD AT GRAYSON CRES (NORTH),Toronto Zoo,Attraction,0.02675118949092092
7891,VICTORIA PARK AVE AT YORK MILLS RD SOUTH SIDE,CF Fairview Mall,Landmark,0.031692552612755095
7892,SHEPPARD AVE WEST AT SENLAC RD,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.013134280277067756
7893,100 STEELES AVE WEST,Gibson House Museum,Museum,0.027446760866101004
7894,NORTH SERVICE RD AT EGLINTON AVE EAST,Scarborough Museum,Museum,0.028553967108681445
7895,SPADINA RD AT EGLINTON AVE WEST SOUTH SIDE,Artscape Wychwood Barns,Landmark,0.02056127345930832
7896,MCNICOLL AVE AT WARDEN AVE,CF Fairview Mall,Landmark,0.035699739691618756
7897,FINCH AVE WEST AT KIPLING AVE WEST SIDE,Humber Arboretum,Nature/ Park,0.026875009573053686
7898,TOBA DR AT MONTRESSOR DR EAST SIDE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.025006776820718037
7899,CALVINGTON DR AT EXBURY RD,Downsview Park,Nature/ Park,0.02427356163331421
